OriginalListPrice,ListingKey,CloseDate,ClosePrice,ListAgentFirstName,ListAgentLastName,Latitude,Longitude,UnparsedAddress,PropertyType,LivingArea,ListPrice,DaysOnMarket,ListOfficeName,BuyerOfficeName,CoListOfficeName,ListAgentFullName,CoListAgentFirstName,CoListAgentLastName,BuyerAgentMlsId,BuyerAgentFirstName,BuyerAgentLastName,FireplacesTotal,AssociationFeeFrequency,AboveGradeFinishedArea,ListingKeyNumeric,MLSAreaMajor,TaxAnnualAmount,CountyOrParish,PropertyType,MlsStatus,ElementarySchool,ListAgentFirstName,AttachedGarageYN,ParkingTotal,BuilderName,PropertySubType,LotSizeAcres,SubdivisionName,BuyerOfficeAOR,YearBuilt,DaysOnMarket,StreetNumberNumeric,LivingArea,ListingId,BathroomsTotalInteger,City,TaxYear,BuildingAreaTotal,BedroomsTotal,ContractStatusChangeDate,Longitude,ElementarySchoolDistrict,CoBuyerAgentFirstName,PurchaseContractDate,ListingContractDate,BelowGradeFinishedArea,BusinessType,Latitude,ListPrice,StateOrProvince,CoveredSpaces,MiddleOrJuniorSchool,FireplaceYN,Stories,HighSchool,Levels,ListAgentLastName,CloseDate,LotSizeDimensions,LotSizeArea,MainLevelBedrooms,NewConstructionYN,GarageSpaces,HighSchoolDistrict,PostalCode,BuyerOfficeName,AssociationFee,LotSizeSquareFeet,MiddleOrJuniorSchoolDistrict,UnparsedAddress
2695000.0,1153629618,,,Jennifer,Portnoy,33.966905,-118.456116,28 Westwind Street,Residential,2101.0,2695000.0,26,Compass,,,Jennifer Portnoy,,,,,,,,,1153629618,C12 - Marina Del Rey,,Los Angeles,Residential,Active,,Jennifer,True,3.0,,SingleFamilyResidence,0.05,,,1986,26,28,2101.0,26655445,3,Marina Del Rey,,2101.0,3,2026-02-26,-118.456116,,,,2026-02-26,,,33.966905,2695000.0,CA,,,True,2,,Two,Portnoy,,,2180.0,,False,2.0,,90292,,,2180.0,,28 Westwind Street
645000.0,1153629617,,,Norma,Mendez,34.127679,-117.386463,831 W Cerritos,Residential,1524.0,645000.0,9,Coldwell Banker Assoc.Brkr-Mur,,,Norma Mendez,,,,,,,,,1153629617,272 - Rialto,,San Bernardino,Residential,Pending,,Norma,True,2.0,,SingleFamilyResidence,0.2071,,,1981,9,831,1524.0,SW26042982,2,Rialto,,,3,2026-03-13,-117.386463,,,2026-03-13,2026-02-26,,,34.127679,645000.0,CA,,Rialto,True,1,Carter,One,Mendez,,,9020.0,1,False,2.0,Rialto Unified,92376,,0.0,9020.0,,831 W Cerritos
969999.0,1153629615,,,Carole,Geronsin,33.84239,-117.746786,900 S Ridgecrest,Residential,1652.0,969999.0,15,BHHS CA Properties,,BHHS CA Properties,Carole Geronsin,George,Geronsin,,,,,Monthly,,1153629615,77 - Anaheim Hills,,Orange,Residential,Pending,Canyon Rim,Carole,True,2.0,,SingleFamilyResidence,0.1033,Lake Summit (LKSM),,1976,15,900,1652.0,PW26041850,3,Anaheim Hills,,,3,2026-03-13,-117.746786,,,2026-03-13,2026-02-26,,,33.84239,969999.0,CA,,El Rancho Charter,True,2,Canyon,Two,Geronsin,,,4500.0,0,False,2.0,Orange Unified,92807,,273.0,4500.0,,900 S Ridgecrest
1195000.0,1153629537,2026-03-27,1060000.0,Roxanne,Govari,32.76634309,-117.08664374,4985 Lucille Dr,Residential,1325.0,1195000.0,19,Pemberley Realty Inc.,"Francisco Gomez, Broker",,Roxanne Govari,,,PWGOMFRA,Francisco,Gomez,,,,1153629537,92115 - San Diego,,San Diego,Residential,Closed,,Roxanne,,4.0,,SingleFamilyResidence,,Talmadge,Mrmls,1950,19,4985,1325.0,260004570SD,2,San Diego,,,3,2026-03-27,-117.08664374,,,2026-03-17,2026-02-26,,,32.76634309,1195000.0,CA,,,True,1,,One,Govari,2026-03-27,,,,False,2.0,,92115,"Francisco Gomez, Broker",,,,4985 Lucille Dr
1895000.0,1153629536,2026-03-16,1845000.0,Steven,Cairncross,32.85466181,-117.2559177,8110 El Paseo Grande 203,Residential,1308.0,1895000.0,8,Berkshire Hathaway HomeServices California Properties,"eXp Realty of Greater LA, Inc.",Berkshire Hathaway HomeServices California Properties,Steven Cairncross,Lisa,Perich,TCASERYA,Ryan,Case,,Monthly,,1153629536,92037 - La Jolla,,San Diego,Residential,Closed,,Steven,,1.0,,Condominium,0.7331,La Jolla,Mrmls,1972,8,8110,1308.0,260004569SD,2,La Jolla,,,2,2026-03-16,-117.2559177,,,2026-03-06,2026-02-26,,,32.85466181,1895000.0,CA,,,False,1,,One,Cairncross,2026-03-16,,31936.0,,False,1.0,,92037,"eXp Realty of Greater LA, Inc.",1037.0,31936.0,,8110 El Paseo Grande 203
11995.0,1153629409,,,Rachelle,Rosten,34.115429,-118.399602,2388 Kimridge Road,ResidentialLease,3544.0,11995.0,33,Douglas Elliman,,,Rachelle Rosten,,,,,,,,,1153629409,C02 - Beverly Hills Post Office,,Los Angeles,ResidentialLease,Pending,,Rachelle,True,2.0,,SingleFamilyResidence,0.1286,,,1961,33,2388,3544.0,26656253,7,Beverly Hills,,3544.0,6,2026-03-31,-118.399602,,,2026-03-31,2026-02-26,,,34.115429,11995.0,CA,,,False,,,ThreeOrMore,Rosten,,52x100,5602.0,,False,,,90210,,,5602.0,,2388 Kimridge Road
3995.0,1153629408,,,Shaheen,Moarefi,34.083904,-118.330124,711 Cole Avenue 306,ResidentialLease,1269.0,3895.0,27,Shaheen Moarefi,,,Shaheen Moarefi,,,,,,,,,1153629408,C20 - Hollywood,,Los Angeles,ResidentialLease,Active,,Shaheen,,2.0,,Condominium,1.0132,,,2017,27,711,1269.0,26657321,3,Los Angeles,,1269.0,3,2026-02-26,-118.330124,,,,2026-02-26,,,34.083904,3895.0,CA,,,,1,,One,Moarefi,,50x126,44133.0,,False,,,90038,,,44133.0,,711 Cole Avenue 306
899900.0,1153629370,2026-04-10,,Maria,Duong,33.808645,-118.2009745,720 W Columbia Street,Residential,1829.0,899900.0,10,eXp Realty of California Inc,,,Maria Duong,,,,,,,,,1153629370,,,Los Angeles,Residential,ActiveUnderContract,,Maria,False,2.0,,SingleFamilyResidence,0.1522,,,1942,10,720,1829.0,ML82036468,2,Long Beach,,,3,2026-03-20,-118.2009745,,,2026-03-20,2026-02-26,,,33.808645,899900.0,CA,,,False,,,,Duong,2026-04-10,,6628.0,,False,0.0,Long Beach Unified,90806,,,6628.0,,720 W Columbia Street
460000.0,1153629368,2026-03-30,482000.0,Jenny,Pulaski,36.34664189,-119.36559172,6625 W Vine Court,Residential,1963.0,460000.0,3,Compass,Out of Area Office,,Jenny Pulaski,,,ML162223,,RECIP,,,,1153629368,,,Tulare,Residential,Closed,,Jenny,True,2.0,,SingleFamilyResidence,0.1536,,Mlslistings,2015,3,6625,1963.0,ML82035966,2,Visalia,,,3,2026-03-30,-119.36559172,,,2026-03-01,2026-02-26,,,36.34664189,460000.0,CA,,,False,,,,Pulaski,2026-03-30,,6690.0,,False,2.0,Other,93291,Out of Area Office,,6690.0,,6625 W Vine Court
1749000.0,1153629367,,,Bev,Harada,37.26819896,-121.91644618,1795 Foxworthy Avenue,Residential,2303.0,1649000.0,36,Christie's International Real Estate Sereno,,Christie's International Real Estate Sereno,Bev Harada,Janet,Souza,,,,,,,1153629367,699 - Not Defined,,Santa Clara,Residential,Active,Other,Bev,True,1.0,,SingleFamilyResidence,0.2404,,,1956,36,1795,2303.0,ML82035916,3,San Jose,,,6,2026-02-26,-121.91644618,,,,2026-02-26,,,37.26819896,1649000.0,CA,,Price Charter,True,,Branham,,Harada,,,10471.0,,False,1.0,Other,95124,,,10471.0,,1795 Foxworthy Avenue
1657000.0,1153629318,,,Jennifer,Cho,34.298912,-118.575879,20300 Via Urbino,Residential,3051.0,1657000.0,9,Keller Williams La Jolla,,,Jennifer Cho,,,,,,,Monthly,,1153629318,PORA - Porter Ranch,,Los Angeles,Residential,ActiveUnderContract,,Jennifer,True,6.0,,SingleFamilyResidence,0.28,,,2012,9,20300,3051.0,PTP2601497,4,Porter Ranch,,,4,2026-03-24,-118.575879,,,2026-03-24,2026-02-27,,,34.298912,1657000.0,CA,,,True,1,,One,Cho,,,0.28,4,,3.0,Los Angeles Unified,91326,,340.0,12196.8,,20300 Via Urbino
1550000.0,1153629317,,,Steven,Cairncross,,,717 19 San Jose Pl,ResidentialIncome,,1550000.0,26,Berkshire Hathaway HomeServices California Properties,,Berkshire Hathaway HomeServices California Properties,Steven Cairncross,Matthew,Tovey,,,,,,,1153629317,92109 - Pacific Beach,,San Diego,ResidentialIncome,Active,,Steven,,0.0,,,0.0287,Mission Beach,,2000,26,717,,260004566SD,0,San Diego,,,,2026-02-26,,,,,2026-02-26,,,,1550000.0,CA,,,,1,,One,Cairncross,,25x50,1252.0,,,,,92109,,0.0,1252.0,,717 19 San Jose Pl
1250000.0,1153629316,,,Steven,Cairncross,32.78489674,-117.2522372, San Jose Pl,Land,,1250000.0,1,Berkshire Hathaway HomeServices California Properties,,Berkshire Hathaway HomeServices California Properties,Steven Cairncross,Matthew,Tovey,,,,,,,1153629316,92109 - Pacific Beach,,San Diego,Land,Active,,Steven,,0.0,,,0.0288,Mission Beach,,,1,,,260004567SD,0,San Diego,,,,2026-02-26,-117.2522372,,,,2026-02-26,,,32.78489674,1250000.0,CA,,,,,,,Cairncross,,25x50,1253.0,,,,,92109,,0.0,1253.0,, San Jose Pl
4670000.0,1153629207,,,Julio,Ruiz,34.063603,-118.267894,161 S Burlington Avenue,ResidentialIncome,6874.0,4350000.0,27,"Global Platinum Properties, Inc.",,,Julio Ruiz,,,,,,,,,1153629207,C42 - Downtown L.A.,,Los Angeles,ResidentialIncome,Active,,Julio,,6.0,,,0.1902,,,1950,27,161,6874.0,26657319,14,Los Angeles,,6874.0,18,2026-02-26,-118.267894,,,,2026-02-26,,,34.063603,4350000.0,CA,,,,2,,Two,Ruiz,,,8286.0,,False,,,90057,,,8286.0,,161 S Burlington Avenue
768425.0,1153629098,,,Adam,Hieb,,,671 Channel Circle,Residential,2831.0,771000.0,15,Meritage Homes,Fifty Hills Real Estate,,Adam Hieb,,,CCBE-206536512,Alex,Kim,,Monthly,,1153629098,,,Contra Costa,Residential,Pending,,Adam,True,2.0,Meritage Homes,SingleFamilyResidence,0.1377,,BayEast,2025,15,671,2831.0,41125318,3,Oakley,,,4,2026-03-13,,,,2026-03-13,2026-02-26,,,,771000.0,CA,,,False,2,,Two,Hieb,,,6000.0,,True,2.0,Oakley,94561,Fifty Hills Real Estate,93.0,6000.0,,671 Channel Circle
775000.0,1153629096,,,Cindy,Kellems,32.788607,-116.994371,6050 Henderson 9,Residential,1367.0,765000.0,28,Coldwell Banker West,,,Cindy Kellems,,,,,,,Monthly,,1153629096,91942 - La Mesa,,San Diego,Residential,Pending,,Cindy,True,2.0,,Condominium,,,,1976,28,6050,1367.0,PTP2601496,2,La Mesa,,,3,2026-03-27,-116.994371,,,2026-03-27,2026-02-05,,,32.788607,765000.0,CA,,,True,1,,One,Kellems,,,,,,2.0,Grossmont Union,91942,,600.0,,,6050 Henderson 9
1365000.0,1153629094,,,Lynn,Molloy,37.92142593,-122.08098914,2080 Essenay Ave,Residential,1687.0,1365000.0,8,Compass,Monument Realty,,Lynn Molloy,,,CCBE-206537267,George,Pacheco,,,,1153629094,,,Contra Costa,Residential,Pending,,Lynn,True,21.0,,SingleFamilyResidence,0.2705,PALOS VERDE,BayEast,1957,8,2080,1687.0,41125316,2,Walnut Creek,,,3,2026-03-06,-122.08098914,,,2026-03-06,2026-02-26,,,37.92142593,1365000.0,CA,,,True,1,,One,Molloy,,,11781.0,,False,21.0,,94597,Monument Realty,,11781.0,,2080 Essenay Ave
649000.0,1153629093,,,Christina,Rounds,32.62569,-117.072448,765 Church Avenue,Residential,780.0,649000.0,6,Encore Realty,,,Christina Rounds,,,,,,,,,1153629093,91910 - Chula Vista,,San Diego,Residential,Pending,,Christina,True,1.0,,SingleFamilyResidence,0.17,,,1950,6,765,780.0,PTP2601495,1,Chula Vista,,,2,2026-03-05,-117.072448,,,2026-03-05,2026-02-19,,,32.62569,649000.0,CA,,,False,1,,One,Rounds,,,0.17,,,1.0,Sweetwater Union,91910,,0.0,7405.2,,765 Church Avenue
848000.0,1153629092,,,Mirjana,Lucich,34.118617,-117.549506,11708 Parliament Drive,Residential,2255.0,848000.0,32,Estate Properties,,,Mirjana Lucich,,,,,,,Monthly,,1153629092,688 - Rancho Cucamonga,,San Bernardino,Residential,Active,Terra Vista,Mirjana,True,2.0,,SingleFamilyResidence,0.101,,,1999,32,11708,2255.0,OC26035440,3,Rancho Cucamonga,,,4,2026-02-16,-117.549506,,,,2026-02-16,,,34.118617,848000.0,CA,,Etiwanda,True,2,Rancho Cucamonga,Two,Lucich,,,4400.0,0,False,2.0,Chaffey Joint Union High,91730,,126.0,4400.0,,11708 Parliament Drive
669990.0,1153629091,,,David,Barisic,34.055939,-117.743763,415 S Eleanor Street,Residential,1634.0,617990.0,35,Seabright Management,,,David Barisic,,,,,,,Monthly,,1153629091,687 - Pomona,,Los Angeles,Residential,Active,,David,True,3.0,Brandywine Homes,Townhouse,0.0,,,2026,35,415,1634.0,OC26042945,3,Pomona,,,3,2026-02-26,-117.743763,,,,2026-02-26,,,34.055939,617990.0,CA,,,False,,,ThreeOrMore,Barisic,,,0.0,0,True,3.0,Pomona Unified,91766,,376.75,0.0,,415 S Eleanor Street
875000.0,1153629090,,,John,Kang,34.165172,-118.463394,15133 Magnolia E,Residential,1552.0,849500.0,27,PAK Home Realty,,,John Kang,,,,,,,Monthly,,1153629090,SO - Sherman Oaks,,Los Angeles,Residential,Active,,John,True,2.0,,Condominium,,,,1976,27,15133,1552.0,SR26043056,3,Sherman Oaks,,,2,2026-02-26,-118.463394,,,,2026-02-26,,,34.165172,849500.0,CA,,,True,2,,"Two,MultiSplit",Kang,,,,0,False,2.0,Los Angeles Unified,91403,,600.0,,,15133 Magnolia E
109900.0,1153629089,,,SERGIO,RIVERA,33.977645,-116.541025,9647 Spyglass Avenue 15,Residential,565.0,105000.0,28,West Coast Real Estate Services,,,SERGIO RIVERA,,,,,,,Monthly,,1153629089,699 - Not Defined,,Riverside,Residential,Active,,SERGIO,,0.0,,Condominium,0.013,,,1973,28,9647,565.0,IV26043058,1,Desert Hot Springs,,,1,2026-02-26,-116.541025,,,,2026-02-26,,,33.977645,105000.0,CA,,,False,1,Desert Hot Springs,One,RIVERA,,,565.0,1,False,0.0,Palm Springs Unified,92240,,429.0,565.0,,9647 Spyglass Avenue 15
655000.0,1153629088,,,Lingzhi,Zou,33.494009,-117.106138,31849 Corte Priego,Residential,1339.0,655000.0,17,America Home Realty And Investment Inc.,,,Lingzhi Zou,,,,,,,Monthly,,1153629088,SRCAR - Southwest Riverside County,,Riverside,Residential,Active,,Lingzhi,True,2.0,,SingleFamilyResidence,0.1,,,1993,17,31849,1339.0,SW26043059,3,Temecula,,,3,2026-02-26,-117.106138,,,,2026-02-26,,,33.494009,655000.0,CA,,,True,2,,Two,Zou,,,4356.0,0,False,2.0,Temecula Unified,92592,,130.0,4356.0,,31849 Corte Priego
600000.0,1153629087,,,Brayant,Valle,33.925966,-117.194806,13415 Varsity,Residential,2889.0,600000.0,5,Realty World Experts,,,Brayant Valle,,,,,,,,,1153629087,259 - Moreno Valley,,Riverside,Residential,Pending,,Brayant,True,3.0,,SingleFamilyResidence,0.16,,,2003,5,13415,2889.0,DW26043057,3,Moreno Valley,,,4,2026-03-03,-117.194806,,,2026-03-03,2026-02-26,,,33.925966,600000.0,CA,,,True,2,,Two,Valle,,,6970.0,3,False,3.0,Moreno Valley Unified,92555,,0.0,6970.0,,13415 Varsity
200000.0,1153629041,,,Felix,Delgado Vazquez,34.382544,-117.428884,10735 Ranchero Rd,Land,,200000.0,7,Realty Masters & Associates,,,Felix Delgado Vazquez,,,,,,,,,1153629041,OKH - Oak Hills,,San Bernardino,Land,Active,,Felix,,,,,2.0,,,,7,10735,,IG25273006,,Oak Hills,,,,2026-02-25,-117.428884,,,,2026-02-25,,,34.382544,200000.0,CA,,,,,,,Delgado Vazquez,,,87120.0,,False,,,92344,,0.0,87120.0,,10735 Ranchero Rd
3300.0,1153629040,,,Ricardo,Acevedo,33.99592,-117.422867,4330 Pacific,ResidentialLease,910.0,3300.0,0,Acevedo Real Estate Professionals,,,Ricardo Acevedo,,,,,,,,,1153629040,251 - Jurupa Valley,,Riverside,ResidentialLease,Active,,Ricardo,,0.0,,SingleFamilyResidence,0.57,,,1940,0,4330,910.0,CV26043050,2,Jurupa Valley,,,3,2026-02-26,-117.422867,,,,2026-02-26,,,33.99592,3300.0,CA,,,False,1,,One,Acevedo,,,24829.0,3,False,0.0,Jurupa Unified,92509,,0.0,24829.0,,4330 Pacific
850000.0,1153629039,,,Marty,Guzman,33.853967,-116.522156,2222 E Wayne Road,Residential,2158.0,850000.0,33,Compass,,,Marty Guzman,,,,,,,,,1153629039,331 - North End Palm Springs,,Riverside,Residential,Active,,Marty,True,0.0,,SingleFamilyResidence,0.23,Desert Park Estates,,2003,33,2222,2158.0,26657233PS,3,Palm Springs,,2158.0,4,2026-02-26,-116.522156,,,,2026-02-26,,,33.853967,850000.0,CA,,,True,1,,One,Guzman,,,10019.0,,False,,,92262,,,10019.0,,2222 E Wayne Road
1599990.0,1153629038,,,Michael,Davar,33.863814,-117.731727,520 S Morningstar,Residential,2424.0,1599990.0,25,Davar & Co,,Davar & Co,Michael Davar,Ben,Pourjamasb,,,,,Monthly,,1153629038,77 - Anaheim Hills,,Orange,Residential,Active,Running Springs,Michael,True,3.0,,SingleFamilyResidence,0.1779,Larkspur (LARK),,1990,25,520,2424.0,OC26041593,3,Anaheim Hills,,,4,2026-02-25,-117.731727,,,,2026-02-25,,,33.863814,1599990.0,CA,,El Rancho,True,2,Canyon,Two,Davar,,,7750.0,0,False,3.0,Orange Unified,92808,,97.0,7750.0,,520 S Morningstar
3900.0,1153629037,2026-04-02,3800.0,Qi,Li,34.011584,-117.741109,2935 Rustic Brg,ResidentialLease,1594.0,3800.0,34,RE/MAX Galaxy,RE/MAX Galaxy,,Qi Li,,,TRLIQI,Qi,Li,,,,1153629037,682 - Chino Hills,,San Bernardino,ResidentialLease,Closed,Eagle Canyon,Qi,True,2.0,,SingleFamilyResidence,0.0702,,TriCounties,1995,34,2935,1594.0,TR26042785,3,Chino Hills,,,3,2026-04-02,-117.741109,,,2026-04-01,2026-02-25,,,34.011584,3800.0,CA,,Canyon Hills,True,2,Ayala,Two,Li,2026-04-02,,3060.0,0,False,2.0,Chino Valley Unified,91709,RE/MAX Galaxy,135.0,3060.0,,2935 Rustic Brg
259000.0,1153629036,,,Madelaine,LaVoie,34.173365,-116.130882,70147 Cove View Road,Land,,259000.0,0,Cherie Miller & Associates,,Cherie Miller & Associates,Madelaine LaVoie,Lynee,LaVoie,,,,,,,1153629036,DC710 - Desert Heights,,San Bernardino,Land,Active,,Madelaine,,,,,38.79,,,,0,70147,,JT26043046,,29 Palms,,,,2026-02-26,-116.130882,,,,2026-02-26,,,34.173365,259000.0,CA,,,,,,,LaVoie,,,1689692.0,,False,,,92277,,0.0,1689692.0,,70147 Cove View Road
1298828.0,1153629035,,,Peter,Au,33.700188,-117.713989,142 Firefly,Residential,1513.0,1298828.0,36,Pacific Sotheby's International Realty,,Pacific Sotheby's Int'l Realty,Peter Au,Michael,Ng,,,,,Monthly,,1153629035,PS - Portola Springs,,Orange,Residential,Active,,Peter,True,2.0,California Pacific,Condominium,0.0,Luna,,2014,36,142,1513.0,PW26040010,4,Irvine,,,3,2026-02-23,-117.713989,,,,2026-02-23,,,33.700188,1298828.0,CA,,Jeffrey Trail,False,,Portola,ThreeOrMore,Au,,,0.0,1,False,2.0,Irvine Unified,92618,,190.0,0.0,,142 Firefly
3289000.0,1153629034,,,Jason,Buck,33.778945,-118.407678,1232 Via Coronel,Residential,3442.0,3289000.0,34,Estate Properties,,,Jason Buck,,,,,,,,,1153629034,160 - Lunada Bay/Margate,,Los Angeles,Residential,Active,,Jason,True,3.0,,SingleFamilyResidence,0.253,,,1973,34,1232,3442.0,PV26043004,3,Palos Verdes Estates,,,4,2026-02-26,-118.407678,,,,2026-02-26,,,33.778945,3289000.0,CA,,,True,2,,Two,Buck,,,11020.0,2,False,3.0,Palos Verdes Peninsula Unified,90274,,0.0,11020.0,,1232 Via Coronel
524990.0,1153629033,,,LESLIE,OLIVO,33.918583,-117.196266,13856 Huckleberry Street,Residential,1897.0,499990.0,34,Taylor Morrison Services,,,LESLIE OLIVO,,,,,,,Monthly,,1153629033,259 - Moreno Valley,,Riverside,Residential,Active,Moreno,LESLIE,True,2.0,Taylor Morrison,SingleFamilyResidence,0.0435,,,2026,34,13856,1897.0,IG26043042,3,Moreno Valley,,,3,2026-02-26,-117.196266,,,,2026-02-26,,,33.918583,499990.0,CA,,Mountain View,False,2,Valley View,Two,OLIVO,,,1897.0,0,True,2.0,Moreno Valley Unified,92555,,160.0,1897.0,,13856 Huckleberry Street
2749000.0,1153629032,,,Zara,Durgaryan,34.188503,-118.281964,1752 Thurber Place,Residential,2325.0,2749000.0,3,Century 21 Select Real Estate,,,Zara Durgaryan,,,,,,,,,1153629032,610 - Burbank,,Los Angeles,Residential,Pending,,Zara,True,2.0,,SingleFamilyResidence,0.4975,,,1956,3,1752,2325.0,FR26042648,3,Burbank,,,3,2026-03-01,-118.281964,,,2026-03-01,2026-02-26,,,34.188503,2749000.0,CA,,,True,1,Burbank,One,Durgaryan,,,21669.0,1,False,2.0,Burbank Unified,91501,,0.0,21669.0,,1752 Thurber Place
2600.0,1153628979,2026-03-27,2500.0,Arnold,Daniels,34.201977,-118.469455,15425 Sherman Way 241,ResidentialLease,930.0,2500.0,29,Belmont Brokerage Inc,Belmont Brokerage Inc,,Arnold Daniels,,,G165114797,Arnold,Daniels,,,,1153628979,VN - Van Nuys,,Los Angeles,ResidentialLease,Closed,,Arnold,False,4.0,,Condominium,3.4974,,Glendale,1976,29,15425,930.0,GD26042172,2,Van Nuys,,,2,2026-03-27,-118.469455,,,2026-03-27,2026-02-25,,,34.201977,2500.0,CA,,,True,2,,Two,Daniels,2026-03-27,,152347.0,2,False,2.0,Los Angeles Unified,91406,Belmont Brokerage Inc,,152347.0,,15425 Sherman Way 241
899000.0,1153628978,,,Sean,Mc Glynn,34.163233,-118.597517,5161 Canoga Avenue,Residential,1208.0,899000.0,33,The One Luxury Properties,,The One Luxury Properties,Sean Mc Glynn,Gianna,De Fonte,,,,,,,1153628978,WHLL - Woodland Hills,,Los Angeles,Residential,ActiveUnderContract,,Sean,True,2.0,,SingleFamilyResidence,0.1459,,,1953,33,5161,1208.0,SR26042793,1,Woodland Hills,,,2,2026-03-24,-118.597517,,,2026-03-24,2026-02-26,,,34.163233,899000.0,CA,,,True,1,,One,Mc Glynn,,,6356.0,2,False,2.0,Los Angeles Unified,91364,,0.0,6356.0,,5161 Canoga Avenue
12650000.0,1153628977,,,Jacquie,Burns,33.683626,-116.392031,700 Summit,Residential,9255.0,12650000.0,11,"Bighorn Properties, Inc.",,,Jacquie Burns,,,,,,,Monthly,,1153628977,323 - South Palm Desert,,Riverside,Residential,Active,,Jacquie,True,3.0,,SingleFamilyResidence,1.7172,Bighorn Golf Club,,2008,11,700,9255.0,219143879DA,7,Palm Desert,,,4,2026-02-26,-116.392031,,,,2026-02-26,,,33.683626,12650000.0,CA,,,True,1,,One,Burns,,,74803.0,,False,3.0,,92260,,1812.0,74803.0,,700 Summit
475000.0,1153628976,,,Jennifer,Wentz,33.767041,-117.008627,3480 Claremont,Residential,1556.0,475000.0,6,Berkshire Hathaway HomeServices California Properties,,,Jennifer Wentz,,,,,,,,,1153628976,SRCAR - Southwest Riverside County,,Riverside,Residential,Pending,,Jennifer,True,4.0,,SingleFamilyResidence,0.18,,,2004,6,3480,1556.0,SW26043044,2,Hemet,,,3,2026-03-10,-117.008627,,,2026-03-10,2026-02-25,,,33.767041,475000.0,CA,,,True,1,,One,Wentz,,,7841.0,3,False,2.0,Hemet Unified,92545,,0.0,7841.0,,3480 Claremont
1349000.0,1153628975,,,Deno,Merziotis,32.78568933,-116.89485739,752 Singing Vista Drive,Residential,3046.0,1349000.0,14,Coldwell Banker West,,,Deno Merziotis,,,,,,,,,1153628975,92019 - El Cajon,,San Diego,Residential,Pending,,Deno,,10.0,,SingleFamilyResidence,1.14,El Cajon,,1987,14,752,3046.0,260004565SD,3,El Cajon,,,4,2026-03-12,-116.89485739,,,2026-03-12,2026-02-26,,,32.78568933,1349000.0,CA,,,True,1,,One,Merziotis,,,49658.0,,False,4.0,,92019,,,49658.0,,752 Singing Vista Drive
799800.0,1153628974,,,Jose,Schnaider,33.873609,-118.151637,6535 Downey,Residential,2082.0,799800.0,21,Keller Williams Hollywood Hills,,,Jose Schnaider,,,,,,,,,1153628974,7 - North Long Beach,,Los Angeles,Residential,Pending,,Jose,,0.0,,SingleFamilyResidence,0.1389,North Long Beach (NLB),,1949,21,6535,2082.0,SR26042149,3,Long Beach,,,4,2026-03-19,-118.151637,,,2026-03-19,2026-02-25,,,33.873609,799800.0,CA,,,False,1,,One,Schnaider,,,6050.0,1,False,0.0,Long Beach Unified,90805,,0.0,6050.0,,6535 Downey
3150000.0,1153628973,,,Nik,Hennessee,33.661645,-118.006791,116 11th,Residential,2986.0,3150000.0,3,Compass,,,Nik Hennessee,,,,,,,,,1153628973,15 - West Huntington Beach,,Orange,Residential,Active,,Nik,False,5.0,,SingleFamilyResidence,0.066,Downtown Area (DOWN),,2006,3,116,2986.0,PW26042442,4,Huntington Beach,,,3,2026-02-20,-118.006791,,,,2026-02-20,,,33.661645,3150000.0,CA,,,True,,Huntington Beach,ThreeOrMore,Hennessee,,,2875.0,0,False,2.0,Huntington Beach Union High,92648,,0.0,2875.0,,116 11th
530000.0,1153628972,,,Melina,Gonzalez,33.775003,-117.002486,2103 Possum Court,Residential,2382.0,530000.0,8,Reliable Realty Inc.,,,Melina Gonzalez,,,,,,,,,1153628972,SRCAR - Southwest Riverside County,,Riverside,Residential,ActiveUnderContract,,Melina,True,2.0,,SingleFamilyResidence,0.17,,,2005,8,2103,2382.0,SW26042790,3,San Jacinto,,,6,2026-03-06,-117.002486,,,2026-03-06,2026-02-26,,,33.775003,530000.0,CA,,,True,2,,Two,Gonzalez,,,7405.0,1,False,2.0,San Jacinto Unified,92582,,0.0,7405.0,,2103 Possum Court
3500.0,1153628971,2026-03-15,3500.0,Kristin,Beneventi,33.563678,-117.1476,29314 Masters,ResidentialLease,2484.0,3500.0,12,"eXp Realty of California, Inc.","eXp Realty of California, Inc.",,Kristin Beneventi,,,SWVirakri,Kristin,Virack,,,,1153628971,SRCAR - Southwest Riverside County,,Riverside,ResidentialLease,Closed,,Kristin,True,3.0,,SingleFamilyResidence,0.13,,SouthwestRiversideCounty,2002,12,29314,2484.0,SW26021825,3,Murrieta,,,4,2026-03-15,-117.1476,,,2026-03-10,2026-02-26,,,33.563678,3500.0,CA,,,True,2,,Two,Beneventi,2026-03-15,,5663.0,1,False,3.0,Murrieta,92563,"eXp Realty of California, Inc.",0.0,5663.0,,29314 Masters
4600.0,1153628880,,,Henry,Froch,34.102329,-118.30246,1717 Winona Boulevard 202,ResidentialLease,1625.0,4285.0,20,Coldwell Banker Realty,,Coldwell Banker Realty,Henry Froch,Victoria,Rabaiev,,,,,,,1153628880,C20 - Hollywood,,Los Angeles,ResidentialLease,Active,,Henry,,1.0,,Condominium,0.2404,,,,20,1717,1625.0,26657289,2,Los Angeles,,1625.0,3,2026-02-26,-118.30246,,,,2026-02-26,,,34.102329,4285.0,CA,,,False,1,,One,Froch,,,10473.0,,False,1.0,,90027,,,10473.0,,1717 Winona Boulevard 202
